Section Name,Description,Company Name,Text Information
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Interne Bemerkung (Notiz/ Hinweis/ Memo) je Auftrag/ Bestellung,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Kleinunternehmer-Regelung-Unterstützung,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Liefermeldungen mit DESADV,"Gibt an, ob der Tarif eine automatisierte Wareneingangs-Ankündiung per EDI (DESADV-Protokoll) unterstützt."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Lieferrückstände verwaltbar (Backorder, Überverkäufe, Zeitüberschreitung)","Gibt an, ob der Tarif eine automatisierte Wareneingangs-Ankündiung per EDI (DESADV-Protokoll) unterstützt."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Mehrere Gutschriften je Rechnung/ Auftrag erstellbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Nachfolgeprodukt definier- und anzeigbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Nummernkreise definierbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Optimierte Bearbeitung vieler Artikel (Mehrfachänderung, Massenbearbeitung, Stapelverarbeitungen, Massenänderung)","Gibt an, ob der Tarif eine optimierte Überarbeitung großer Artikelmengen (z.B. in Tabellenform) ermöglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Produktreservierungen (virtueller Bestand) (ATP),"Gibt an, ob der Tarif je Produkt Reservierungen verwalten kann."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Rechnungsstellung an EU-Nichtunternehmer ab 2015 (Steuersätze der EU-Länder hinterlegbar),"Ab dem 1. Januar 2015 liegt der Leistungsort bei Telekommunikations-, Rundfunk- und Fernseh- sowie auf elektronischem Weg erbrachten Dienstleistungen an Nichtunternehmer in dem Staat, in dem der Leistungsempfänger ansässig ist oder seinen Wohnsitz oder gewöhnlichen Aufenthaltsort hat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Rechnungsstellung bei Lieferung in Drittland (Export),"Ab dem 1. Januar 2015 liegt der Leistungsort bei Telekommunikations-, Rundfunk- und Fernseh- sowie auf elektronischem Weg erbrachten Dienstleistungen an Nichtunternehmer in dem Staat, in dem der Leistungsempfänger ansässig ist oder seinen Wohnsitz oder gewöhnlichen Aufenthaltsort hat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Seriennummern-Management,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Teillieferungen für Kunden verwaltbar (Teilbestellung),"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",UVP - Verwaltung möglich,"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Verfügbarkeit von Artikel planbar (bis auf Minuten),"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Verfügbarkeit von Artikeln planbar (Tag / Datum),"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Warenwirtschaft enthalten,"Gibt an, ob die E-Commere-Lösung eine umfangreiche Warenwirtschaft (ERP-System) beinhaltet."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Max. Anzahl an Dropship-Lieferanten/ -Adressen,"Gibt an, ob die E-Commere-Lösung eine umfangreiche Warenwirtschaft (ERP-System) beinhaltet."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",AbamSoft,
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",actindo,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",AFS Kaufmann,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Afterbuy,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Amicron Faktura,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",CAO-Factura,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Cateno,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",collmex,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",D&G-Versandhaus-System VS/4,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",e-matters,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",eEvolution,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",etope,"Gibt an, ob die Software die jeweilige Sprache funktionsfertig unterstützt. Etwaige angegebene Werte entsprechen einmaligen Zusatzkosten."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Faktura-XP,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Fileworker,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Flashpoint,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",futura4retail ERP,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",godesys ERP,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Infor ERP COM,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",JTL-Warenwirtschaft,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Labelwin von Label software,
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",LEXWARE,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",LIGHTHOUSE,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",mac IT-SOLUTIONS - DiVA,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",MENTION,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",MERCATOR,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Microsoft Dynamics AX,"Gibt an, ob die jeweilige Software eine funktionsfertige Schnittstelle zur genannten Software beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat, wenn die Schnittstelle kostenpflichtig ist."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Microsoft Dynamics Navision,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",microtech Büro+,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",MKS - Software,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",orgaMAX,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Plentymarkets,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",Sage Office Line (ehemals KHK),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",SAP (Business by Design),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",SAP (Business One),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",selectline,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",SOAP-API-Schnittstelle (z.B. für ERP-Systeme),"SOAP ist ein Netzwerkprotokoll, mit dessen Hilfe Daten zwischen Systemen ausgetauscht und Remote Procedure Calls durchgeführt werden können."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",tradegecko,"SOAP ist ein Netzwerkprotokoll, mit dessen Hilfe Daten zwischen Systemen ausgetauscht und Remote Procedure Calls durchgeführt werden können."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",tricoma,"SOAP ist ein Netzwerkprotokoll, mit dessen Hilfe Daten zwischen Systemen ausgetauscht und Remote Procedure Calls durchgeführt werden können."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",up2date RecyclerEdition,"SOAP ist ein Netzwerkprotokoll, mit dessen Hilfe Daten zwischen Systemen ausgetauscht und Remote Procedure Calls durchgeführt werden können."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",VARIO ERP,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaftssysteme / ERP-Systeme (erweitert),"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Warenwirtschaftssysteme
enthalten ist. Angegebene Werte entsprechen Zusatzkosten pro Monat.",weclapp ERP & CRM,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Warenwirtschaftssystem beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Lager & Kommissionierung,,"""Versandt""-Status per Paketscan mittels Barcode","Gibt an, ob ein ""Versandscan"" unterstützt wird, welcher die Bestellung automatisch auf ""versandt"" ändert und Trackinginformationen einliest."
Lager & Kommissionierung,,Automatische Vorgangsaufteilung und Weiterleitung bei Dropshipping/ Streckengeschäft,"Gibt an, ob der Tarif automatische Bestellfreigaben zu Drop Shipping-Partner ermöglicht."
Lager & Kommissionierung,,EAN/ UPC unterstützer Barcode-Pickvorgang,Der Pickvorgang wird durch Scan der Artikel durchgeführt. Dies Erhöht die Fehlertolleranz beim Pickvorgang.
Lager & Kommissionierung,,Lagerplatz-/ Regal-Verwaltung enthalten,"Gibt an, ob der Tarif eine Lagerverwaltung beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Lager & Kommissionierung,,Pickliste für Picker,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Amazon business,
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Amazon.de,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",bol.com Marktplatz,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Check24 - Marktplatz,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Crowdfox,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Dawanda,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.co.uk,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
